"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Republic of Korea-Australia Migratory Bird Agreement (ROKAMBA)","South Australia : Conservation Status","Bonn Convention Migratory Taxa","China-Australia Migratory Bird Agreement (CAMBA)","Victoria : Conservation Status","Japan-Australia Migratory Bird Agreement (JAMBA)","Australian Capital Territory : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status","Western Australia : Conservation status: Priority 4","Western Australia : Conservation status: Priority 3","Western Australia : Conservation status: Priority 2","Western Australia : Conservation status: Priority 1","QLD State Notifiable Pests","SA State Notifiable Pests","Weeds of National Significance (WoNS) as at Feb. 2013","WA State Notifiable Pests","NSW State Notifiable Pests","NT State Notifiable Pests","ACT State Notifiable Pests","Key Australian weed species list (ABS)","Key Australian feral animal species list (ABS)","VIC State Notifiable Pests"
"https://biodiversity.org.au/afd/taxa/fb7d56f2-3000-464c-b2b7-fa95e1aea330","Nitor subrugatus","(Reeve, 1852)","species","Animalia","Mollusca","Gastropoda","Stylommatophora","Helicarionidae","Nitor","Corrugated Glass-snail","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/fbd5ed47-c30b-4923-b260-c110a8b7d6af","Pseudomugil tenellus","Taylor, 1964","species","Animalia","Chordata","Actinopterygii","Atheriniformes","Pseudomugilidae","Pseudomugil","Delicate Blue Eye","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/fe9b4356-32e0-4f2a-be19-64404ffac6f9","Eurema alitha","(C. & R. Felder, 1862)","species","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Eurema","Scalloped Grass-yellow","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/feeefb3f-18e6-4642-8c7c-46a3ea223712","Onthophagus macrocephalus","Kirby, 1818","species","Animalia","Arthropoda","Insecta","Coleoptera","Scarabaeidae","Onthophagus","","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/algae/20008977","Zonaria spiralis","(J.Agardh) Papenf.","species","Chromista","Ochrophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Zonaria","Brown Algae","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/algae/20009854","Ecklonia radiata","(C.Agardh) J.Agardh","species","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Lessoniaceae","Ecklonia","Golden Kelp","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10002231","Trachyloma diversinerve","Hampe","species","Plantae","Bryophyta","Bryopsida","Hypnales","Trachylomataceae","Trachyloma","Trachyloma","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10003160","Grimmia macroperichaetialis","Greven","species","Plantae","Bryophyta","Bryopsida","Grimmiales","Grimmiaceae","Grimmia","Sun Grimmia","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10003805","Campylopus torquatus","Mitt.","species","Plantae","Bryophyta","Bryopsida","Dicranales","Leucobryaceae","Campylopus","","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/10006433","Conostomum pusillum","Hook.f. & Wilson","species","Plantae","Bryophyta","Bryopsida","Bartramiales","Bartramiaceae","Conostomum","","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/ausmoss/127626","Heteroscyphus coalitus","(Hook.) Schiffn.","species","Plantae","Marchantiophyta","Jungermanniopsida","Jungermanniales","Lophocoleaceae","Heteroscyphus","Crestwort","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/fungi/60019895","Leotia lubrica","Pers.","species","Fungi","Ascomycota","Leotiomycetes","Leotiales","Leotiaceae","Leotia","Ochre Jelly Club","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/fungi/60020391","Sowerbyella rhenana","(Fuckel) J.Moravec","species","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Sowerbyella","","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/fungi/60023095","Clavaria amoena","Zoll. & Moritzi","species","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/fungi/60023785","Humidicutis lewelliniae","(Kalchbr.) A.M.Young","species","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Humidicutis","","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/fungi/60023807","Hygrocybe astatogala","(R.Heim) Heinem.","species","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/fungi/60024062","Crepidotus nephrodes","(Berk. & M.A.Curtis) Sacc.","species","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Crepidotus","","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/fungi/60025424","Gymnopilus allantopus","(Berk.) Pegler","species","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Gymnopilus","","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
